stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category
21725,sweeties  stickers,301,277.24,1.1344,50,26,2.605122283596174e-05,0.9876964404513825,C
16169M,wrap daisy carpet,660,277.2,0.42,25,24,2.604746418312146e-05,0.9877224879155656,C
23413,decorative vintage coffee  box,52,277.0,6.240909090909091,22,13,2.6028670918920076e-05,0.9877485165864845,C
21293,mirrored dove wall decoration,116,276.72,2.6748000000000003,24,14,2.6002360349038138e-05,0.9877745189468335,C
84926D,la palmiera tile coaster,709,276.53,0.8079999999999999,34,25,2.598450674804682e-05,0.9878005034535816,C
85049g,chocolate box ribbons,113,276.42,2.4284313725490194,51,0,2.597417045273606e-05,0.9878264776240343,C
23137,zinc wire sweetheart letter tray,83,275.62,3.9765217391304346,23,18,2.5898997395930514e-05,0.9878523766214302,C
21250,set of skull wall stickers,95,274.37,3.3560000000000003,20,15,2.5781539494671846e-05,0.9878781581609248,C
85186A,easter bunny garland of flowers,567,273.64,0.631625,79,35,2.5712944080336785e-05,0.9879038711050052,C
22052,vintage caravan gift wrap,650,273.0,0.42,27,22,2.565280563489235e-05,0.9879295239106402,C
84859A,silver disco handbag,129,272.99,2.485,35,24,2.5651865971682284e-05,0.9879551757766118,C
23141,triple wire hook pink heart,79,272.91,4.2404,25,18,2.5644348666001728e-05,0.9879808201252779,C
23203,jumbo bag vintage doiley,144,272.57,2.3314285714285714,7,6,2.5612400116859368e-05,0.9880064325253948,C
20734,silver mini tape measure,158,271.21999999999997,1.7962962962962963,26,0,2.548554558350001e-05,0.9880319180709782,C
20755,blue paisley pocket book,306,271.16999999999996,0.9903225806451613,62,44,2.548084726744966e-05,0.9880573989182457,C
85214,tub 24 pink flower pegs,164,271.03999999999996,1.6734482758620688,58,36,2.5468631645718762e-05,0.9880828675498915,C
23474,woodland small blue felt heart,312,270.96000000000004,1.0405263157894737,37,26,2.5461114340038213e-05,0.9881083286642315,C
85019C,curious  images notebook set,182,270.72,2.997272727272727,11,9,2.5438562422996548e-05,0.9881337672266545,C
20684,strawberry dream childs umbrella,80,270.56,3.5517142857142856,35,30,2.542352781163544e-05,0.9881591907544661,C
21815,star  t-light holder,158,270.22999999999996,2.007,29,15,2.5392518925703145e-05,0.9881845832733919,C
21275,zinc top  2 door wooden shelf,13,270.08,21.094166666666666,12,9,2.537842397755211e-05,0.9882099616973694,C
35001W,hand open shape deco.white,92,270.02,3.0840000000000005,5,5,2.537278599829169e-05,0.9882353344833678,C
22512,doorstop racing car design,122,269.71,3.3035135135135136,37,28,2.5343656438779542e-05,0.9882606781398066,C
85186C,bunny egg garland,528,269.17,0.6543037974683544,78,32,2.5292914625435804e-05,0.9882859710544319,C
21785,rain poncho,411,268.76,0.9719999999999999,5,3,2.525438843382296e-05,0.9883112254428658,C
21644,assorted tutti frutti heart box,215,268.75,1.25,32,29,2.5253448770612892e-05,0.9883364788916363,C
21332,moroccan beaten metal mirror,19,268.1,16.092307692307692,13,8,2.5192370661958387e-05,0.9883616712622983,C
17013D,origami rose incense in tube,535,267.82,1.2453846153846153,13,10,2.5166060092076442e-05,0.9883868373223904,C
17107D,"flower fairy,5 summer b'draw liners",105,267.75,2.55,25,24,2.515948244960596e-05,0.98841199680484,C
21445,12 pink rose peg place settings,214,267.5,1.25,21,17,2.5135990869354228e-05,0.9884371327957094,C
85230E,strawbry scented votive candle,1101,267.45,0.26666666666666666,24,17,2.513129255330388e-05,0.9884622640882628,C
21265,pink goose feather tree 60cm,131,267.21,2.568947368421053,19,15,2.5108740636262214e-05,0.988487372828899,C
20771,chrysanthemum  journal,102,267.13,2.7685,40,21,2.510122333058166e-05,0.9885124740522295,C
84795b,sunset check hammock,16,266.78,16.654999999999998,14,0,2.5068335118229232e-05,0.9885375423873478,C
79030D,tumbler baroque,525,266.19,0.9255000000000001,40,22,2.5012894988835146e-05,0.9885625552823366,C
21279,vintage kitchen print fruits,85,266.15,3.9972413793103443,29,12,2.5009136335994866e-05,0.9885875644186726,C
20699,mousey long legs soft toy,97,266.03,3.0048780487804874,41,11,2.4997860377474033e-05,0.98861256227905,C
23489,"garland, vintage bells",92,265.88,2.89,10,10,2.4983765429322997e-05,0.9886375460444794,C
85039C,s/4 black mini rose candle in bowl,305,265.77,1.5844776119402983,67,9,2.4973429134012233e-05,0.9886625194736134,C
90160A,purple boudicca large bracelet,38,264.94,6.982,15,10,2.489543708757648e-05,0.988687414910701,C
23476,woodland large red felt heart,205,264.72,1.4700000000000002,22,18,2.4874764496954958e-05,0.988712289675198,C
90160D,pink boudicca large bracelet,38,264.7,6.97,12,9,2.4872885170534816e-05,0.9887371625603685,C
84952A,clear love bird t-light holder,92,264.46999999999997,3.1765384615384615,26,6,2.485127291670322e-05,0.9887620138332852,C
85124B,blue juicy fruit photo frame,93,264.06,3.178205128205128,39,23,2.481274672509038e-05,0.9887868265800103,C
22889,number tile vintage font no,169,263.8,3.626969696969697,33,6,2.478831548162858e-05,0.9888116148954919,C
18098c,porcelain butterfly oil burner,52,263.12,5.06,12,0,2.4724418383343865e-05,0.9888363393138752,C
85124C,green juicy fruit photo frame,94,261.89,2.9928205128205128,39,23,2.460883980850534e-05,0.9888609481536836,C
23194,gymkhanna treasure book box,120,261.84000000000003,2.189285714285714,14,14,2.4604141492454997e-05,0.988885552295176,C
84858C,pink riviera handbag,186,261.68,5.33,6,4,2.4589106881093885e-05,0.9889101414020571,C
79337,blue flock glass candleholder,644,259.96,0.634,10,9,2.442748480896196e-05,0.988934568886866,C
72800C,4 pink dinner candle silver flock,130,259.72,2.642857142857143,35,26,2.44049328919203e-05,0.988958973819758,C
21324,hanging medina lantern small,81,259.67,3.4785714285714286,28,20,2.4400234575869952e-05,0.9889833740543338,C
23032,doorknob cracked glaze ivory,174,258.3,1.6099999999999999,5,5,2.4271500716090456e-05,0.9890076455550498,C
20997,rose du sud cushion cover,59,257.61,4.274705882352941,34,4,2.4206663954595674e-05,0.9890318522190045,C
35915B,blue knitted hen,220,257.22,1.0595999999999999,50,14,2.4170017089402973e-05,0.9890560222360939,C
85230G,orange votive candle,1032,257.03999999999996,0.2708,25,20,2.415310315162172e-05,0.9890801753392455,C
21458,2 picture book eggs easter bunny,182,256.54,1.8213888888888887,36,18,2.4106119991118257e-05,0.9891042814592367,C
78124,magazine rack gebra assorted,198,256.5,1.3333333333333333,18,16,2.4102361338277978e-05,0.989128383820575,C
21427,skulls storage box small,96,256.44,3.225853658536585,41,21,2.4096723359017563e-05,0.989152480543934,C
16012,food/drink sponge stickers,1220,256.2,0.21,35,33,2.4074171441975898e-05,0.989176554715376,C
84952C,mirror love bird t-light holder,144,255.0,4.041538461538462,12,7,2.396141185676758e-05,0.9892005161272328,C
21269,antique cream cutlery shelf,29,254.98000000000002,8.946315789473683,19,17,2.3959532530347444e-05,0.9892244756597631,C
21547,ceramic birdhouse crested tit small,79,253.53000000000003,3.7117391304347827,22,13,2.3823281364887395e-05,0.989248298941128,C
48173c,doormat black flock,15,252.95000000000002,16.830000000000002,7,0,2.376878089870337e-05,0.9892720677220267,C
90201B,black enamel flower ring,86,252.90000000000003,2.9347826086956523,23,9,2.3764082582653028e-05,0.9892958318046093,C
35967,folk art metal star t-light holder,485,252.33,0.7286567164179104,67,24,2.3710521779679073e-05,0.989319542326389,C
23149,antique ivory wire bowl small,99,251.45,2.7252380952380952,21,17,2.3627831417192972e-05,0.9893431701578062,C
21882,skulls tape,704,251.17000000000002,0.6367605633802818,70,35,2.3601520847311034e-05,0.9893667716786535,C
22164,string of stars card holder,78,250.22000000000003,3.5340000000000003,15,11,2.351225284235445e-05,0.9893902839314959,C
85071D,charlie+lola my room door sign,403,249.48999999999998,0.8260465116279069,84,58,2.3443657428019385e-05,0.9894137275889239,C
22812,pack 3 boxes christmas panettone,76,248.48,3.3125,24,9,2.3348751443802386e-05,0.9894370763403677,C
22410,money box housekeeping design,237,247.42000000000002,1.4191379310344827,58,34,2.3249147143535038e-05,0.9894603254875113,C
23168,classic sugar dispenser,216,247.32,1.1975,12,12,2.3239750511434344e-05,0.9894835652380227,C
84678,classical rose small vase,142,247.04,2.813846153846154,13,10,2.3213439941552402e-05,0.9895067786779643,C
20659,economy luggage tag,158,246.84,1.63984375,62,18,2.3194646677351017e-05,0.9895299733246417,C
21379,camphor wood portobello mushroom,178,246.82999999999998,1.8538,50,22,2.3193707014140948e-05,0.9895531670316557,C
47422,assorted monkey suction cup hook,617,246.18,0.41625,45,16,2.3132628905486443e-05,0.9895762996605613,C
22869,number tile cottage garden 1,96,246.14,3.1904545454545454,44,18,2.3128870252646163e-05,0.989599428530814,C
90175A,white glass chunky charm bracelet,27,245.63,9.1012,25,6,2.308094742893263e-05,0.9896225094782429,C
22391,paperweight home sweet home,158,245.58,2.8731034482758617,29,18,2.3076249112882284e-05,0.9896455857273558,C
21676,flowers  stickers,257,245.35999999999999,1.159344262295082,61,21,2.3055576522260757e-05,0.9896686413038781,C
21190,pink hearts paper garland,168,245.20000000000002,1.5928571428571427,7,6,2.304054191089965e-05,0.989691681845789,C
20819,silver teddy bear,64,244.72,4.016666666666667,27,14,2.299543807681632e-05,0.9897146772838659,C
90143,silver bracelet w pastel flower,32,244.68,7.686315789473684,19,7,2.2991679423976045e-05,0.9897376689632899,C
84422,pink/blue disc/mirror string,566,244.16999999999996,0.9513333333333333,15,8,2.2943756600262507e-05,0.9897606127198901,C
20616,cherry blossom passport cover,194,243.53,1.8074647887323942,71,19,2.2883618154818075e-05,0.989783496338045,C
85095,three canvas luggage tags,150,243.49,1.8197916666666665,48,9,2.28798595019778e-05,0.989806376197547,C
23475,woodland small pink felt heart,286,242.18,0.959032258064516,31,25,2.2756763621458716e-05,0.9898291329611685,C
85094,candy spot egg warmer rabbit,640,242.13,0.6907777777777777,90,29,2.2752065305408367e-05,0.9898518850264739,C
22954,hen party cordon barrier tape,197,241.38,1.3907500000000002,40,20,2.268159056465317e-05,0.9898745666170385,C
84592,crochet rose purse with suede back,76,241.24000000000004,3.5954545454545457,22,15,2.2668435279712204e-05,0.9898972350523183,C
22870,number tile cottage garden 2,93,240.29,3.2600000000000002,39,14,2.2579167274755613e-05,0.9899198142195931,C
23143,zinc wire kitchen organiser,30,239.97,9.929375,16,12,2.25490980520334e-05,0.9899423633176451,C
21028,ninja rabbit black,187,239.24,1.5422413793103449,58,15,2.2480502637698337e-05,0.9899648438202827,C
47469,assorted shapes photo clip silver,469,238.60999999999999,0.635625,12,10,2.2421303855463967e-05,0.9899872651241381,C
23324,rustic strawberry jampot large,120,238.56,2.0416666666666665,6,6,2.2416605539413622e-05,0.9900096817296775,C
23028,doorknob cracked glaze blue,162,238.5,1.5833333333333333,3,3,2.2410967560153207e-05,0.9900320926972377,C
22137,bathroom set love heart design,82,237.98000000000002,3.1242857142857146,14,9,2.2362105073229604e-05,0.9900544548023109,C
72131,columbian candle rectangle,136,236.39999999999998,1.8999999999999997,18,14,2.221363828603865e-05,0.9900766684405969,C
21360,joy large wood letters,39,236.17,9.0825,16,14,2.2192026032207057e-05,0.9900988604666291,C
85023B,eau de nile jewelled photoframe,105,235.35000000000002,2.515384615384615,13,10,2.2114973648981374e-05,0.9901209754402781,C
23580,snack tray happy forest,116,234.92,2.2116,25,20,2.207456813094839e-05,0.9901430500084091,C
47351B,blue  voile lampshade,86,234.50000000000003,2.905555555555556,9,7,2.2035102276125484e-05,0.9901650851106852,C
16216,letter shape pencil sharpener,3333,234.0,0.15244444444444444,45,38,2.1988119115622016e-05,0.9901870732298008,C
20775,daisy notebook,134,233.54,1.7179687499999998,63,19,2.1944894607958827e-05,0.9902090181244088,C
21025,space frog,174,233.52,1.5507142857142857,56,14,2.194301528153869e-05,0.9902309611396903,C
90058B,crystal stud earrings assorted col,612,232.56,0.38,15,15,2.1852807613372032e-05,0.9902528139473037,C
23036,t-light holder silver petit four,184,232.42000000000002,1.325625,16,14,2.1839652328431065e-05,0.9902746535996321,C
84857C,pink monte carlo handbag,98,232.32999999999998,4.763,10,8,2.1831195359540436e-05,0.9902964847949917,C
85099f,jumbo bag strawberry,46,232.05999999999997,5.05,10,0,2.1805824452868564e-05,0.9903182906194445,C
23447,pink bunny easter egg basket,158,231.9,1.5999999999999999,4,4,2.1790789841507458e-05,0.9903400814092861,C
21818,glitter christmas heart,268,231.82,0.9162499999999999,21,17,2.1783272535826902e-05,0.990361864681822,C
84712B,pink jewelled photo frame,30,231.56,7.6825,20,9,2.1758841292365102e-05,0.9903836235231144,C
20696,floral soft car toy,54,230.81,4.7219999999999995,30,10,2.1688366551609903e-05,0.990405311889666,C
22394,paperweight kings choice,168,230.67999999999998,2.640869565217391,23,16,2.1676150929879e-05,0.9904269880405958,C
21973,set of 36 mushroom paper doilies,159,230.54999999999998,1.45,30,25,2.16639353081481e-05,0.9904486519759039,C
23446,blue bunny easter egg basket,157,230.25,1.5833333333333333,3,3,2.163574541184602e-05,0.9904702877213157,C
21161,keep out boys door hanger,143,229.92,1.7833333333333334,43,25,2.1604736525913733e-05,0.9904918924578416,C
85040B,set/4 blue flower candles in bowl,137,229.47,1.6975,35,28,2.1562451681460613e-05,0.9905134549095231,C
85200,bunny egg box,183,228.75,1.25,26,24,2.1494795930335625e-05,0.9905349497054535,C
90010E,amber glass/silver bracelet,25,227.89,9.098125,16,7,2.1413984894269662e-05,0.9905563636903478,C
72800D,4 blue dinner candles silver flock,87,226.67,2.7054838709677416,31,20,2.1299345982641205e-05,0.9905776630363304,C
23003,travel card wallet vintage rose,542,226.2,0.41888888888888887,53,38,2.1255181811767948e-05,0.9905989182181422,C
90201D,green enamel flower ring,77,225.84,2.9203225806451614,31,9,2.1221353936205453e-05,0.9906201395720784,C
22031,botanical lavender birthday card,504,225.59,0.518875,80,28,2.119786235595372e-05,0.9906413374344344,C
21157,red retrospot washbag,78,225.5,3.3058823529411767,34,12,2.1189405387063094e-05,0.9906625268398215,C
85014a,black/blue polkadot umbrella,18,225.32000000000002,12.515714285714285,14,0,2.117249144928185e-05,0.9906836993312708,C
22632,hand warmer red polka dot,120,225.0,1.8638888888888892,18,2,2.114242222655963e-05,0.9907048417534973,C
90206C,crystal diamante star brooch,45,224.73000000000002,4.990967741935484,31,6,2.111705131988776e-05,0.9907259588048172,C
21647,assorted tutti frutti large purse,107,224.70000000000002,2.1,25,21,2.1114232330257553e-05,0.9907470730371475,C
90158,st tropez necklace,45,224.12,4.9874285714285715,35,6,2.105973186407353e-05,0.9907681327690115,C
21657,milk bottle with glass stopper,30,223.46,7.830000000000001,17,11,2.0997714092208954e-05,0.9907891304831038,C
84218,box/12 chick & egg in basket,123,223.11,1.9158536585365853,41,37,2.096482587985653e-05,0.9908100953089837,C
21364,peace small wood letters,30,222.96,7.3183333333333325,24,19,2.095073093170549e-05,0.9908310460399153,C
21456,2 picture book eggs easter chicks,171,222.22,1.492,25,17,2.088119585416036e-05,0.9908519272357695,C
84711A,silver oval shape trinket box,25,221.8,8.609411764705882,17,7,2.084172999933745e-05,0.9908727689657689,C
22395,paperweight vintage paisley,152,220.04,3.3184848484848484,33,15,2.067634927436525e-05,0.9908934453150433,C
20868,silver fabric mirror,458,219.35,0.7071739130434783,46,29,2.0611512512870464e-05,0.9909140568275562,C
75178,asstd col butterfly/crystal w/chime,459,218.87,1.3415384615384613,13,6,2.0566408678787137e-05,0.9909346232362349,C
35914,pink chick egg warmer + egg cup,195,218.81,1.111,40,16,2.0560770699526723e-05,0.9909551840069345,C
21378,small tall camphor wood toadstool,142,217.89000000000001,2.119705882352941,34,21,2.0474321684200345e-05,0.9909756583286187,C
20847,zinc heart lattice charger large,52,217.57999999999998,4.592222222222222,18,12,2.0445192124688197e-05,0.9909961035207434,C
20769,daisy journal,80,217.56,2.7467647058823528,34,21,2.044331279826806e-05,0.9910165468335417,C
84876D,blue heart compact mirror,128,217.5,3.59375,16,12,2.043767481900764e-05,0.9910369845083606,C
21132,silver standing gnome,44,217.35999999999999,5.079090909090909,22,13,2.042451953406667e-05,0.9910574090278947,C
84559B,3d sheet of cat stickers,237,217.29,1.0139285714285715,55,36,2.0417941891596186e-05,0.9910778269697863,C
47310M,"small pop box,funky monkey",152,216.47,1.5923529411764705,34,8,2.0340889508370503e-05,0.9910981678592947,C
23360,set 8 candles vintage doiley,122,216.29999999999998,1.907142857142857,7,7,2.0324915233799322e-05,0.9911184927745286,C
21377,small camphor wood field  mushroom,121,215.68,2.4429268292682926,41,18,2.0266656114775028e-05,0.9911387594306433,C
84051,ass colour glowing tiaras,281,215.21,0.8719230769230768,25,24,2.022249194390177e-05,0.9911589819225872,C
90120C,green murano twist bracelet,51,215.20000000000002,4.202272727272727,22,6,2.02215522806917e-05,0.9911792034748679,C
21316,small chunky glass roman  bowl,159,214.73000000000002,3.048666666666667,15,9,2.0177388109818443e-05,0.9911993808629777,C
