stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category,avg_daily_demand,demand_std,max_daily_demand,demand_days,safety_stock,reorder_point,inventory_priority,movement_category,avg_daily_demand_capped,reorder_point_capped,annual_demand,holding_cost,eoq
90147,chunky silver necklace pastel flowe,32,324.01,10.19391304347826,23,10,3.0446027669455936e-05,0.985054717346091,C,1.391304347826087,0.6563764465043604,3,23,2.8654045924198677,12.604535027202477,Normal,Slow Moving,1.391304347826087,12.604535027202477,32,2.038782608695652,40.0
23521,cat and bird wall art,270,323.64,2.005,4,3,3.041126013068337e-05,0.9850851286062217,C,90.0,145.4922678357857,258,3,635.1449913208795,1265.1449913208794,Normal,Medium Moving,90.0,1265.1449913208794,270,0.401,259.0
85205B,pink felt easter rabbit garland,122,323.15,2.8713333333333333,29,22,3.0365216633389973e-05,0.985115493822855,C,5.083333333333333,4.661746889093295,17,24,20.350807857055273,55.9341411903886,Normal,Medium Moving,5.083333333333333,55.9341411903886,122,0.5742666666666667,146.0
84509c,set of 4 polkadot placemats,43,322.22,7.495555555555556,27,0,3.027782795485353e-05,0.9851457716508099,C,2.0476190476190474,1.2440333788202982,5,21,5.430814855986163,19.764148189319496,Normal,Slow Moving,2.0476190476190474,19.764148189319496,43,1.4991111111111113,54.0
21403,blue egg  spoon,1857,322.18,0.25075471698113205,106,58,3.027406930201325e-05,0.9851760457201119,C,21.102272727272727,24.52118004169882,144,88,107.04695800288962,254.76286709379872,Normal,Fast Moving,21.102272727272727,254.76286709379872,1857,0.050150943396226416,1924.0
16238,party time pencil erasers,1396,321.67,0.3123880597014925,134,61,3.0226146478299716e-05,0.9852062718665902,C,14.1010101010101,17.689784293683175,113,99,77.2245704793124,175.9316411863831,Normal,Fast Moving,14.1010101010101,175.9316411863831,1396,0.06247761194029851,1495.0
22092,blue paisley tissue box,670,321.4,0.5719780219780219,91,75,3.020077557162784e-05,0.9852364726421617,C,10.0,14.968654116539872,72,67,65.34550481861778,135.34550481861777,Normal,Medium Moving,10.0,135.34550481861777,670,0.1143956043956044,765.0
23205,charlotte bag alphabet  design,400,320.5,0.838181818181818,22,22,3.0116205882721605e-05,0.9852665888480444,C,23.529411764705884,24.73387769603369,100,17,107.97548741428741,272.6813697672286,Normal,Medium Moving,23.529411764705884,272.6813697672286,400,0.1676363636363636,488.0
21425,skulls storage box large,87,320.49,4.644,30,12,3.0115266219511536e-05,0.985296704114264,C,3.107142857142857,4.589353910102086,24,28,20.0347770555768,41.7847770555768,Normal,Slow Moving,3.107142857142857,41.7847770555768,87,0.9288000000000001,97.0
16236,kitty pencil erasers,1438,320.09,0.30455882352941177,136,59,3.0077679691108762e-05,0.985326781793955,C,14.38,19.615382543382438,112,100,85.63074973395949,186.2907497339595,Normal,Fast Moving,14.38,186.2907497339595,1438,0.06091176470588236,1536.0
21371,mirrored wall art poppies,287,319.71,1.6355263157894737,38,27,3.004197248912613e-05,0.9853568237664442,C,8.2,9.304647794958996,48,35,40.61934376913658,98.01934376913657,Normal,Medium Moving,8.2,98.01934376913657,287,0.3271052631578948,296.0
20936,forked cactus candle,100,319.66,3.7341176470588238,34,21,3.0037274173075787e-05,0.9853868610406172,C,3.225806451612903,2.9744431122408423,12,31,12.984900660432114,35.56554582172244,Normal,Medium Moving,3.225806451612903,35.56554582172244,100,0.7468235294117648,116.0
22202,milk pan pink polkadot,64,319.35,5.68972972972973,37,16,3.0008144613563635e-05,0.9854168691852307,C,2.3703703703703702,2.2727169126933,9,27,9.921522189870997,26.514114782463587,Normal,Slow Moving,2.3703703703703702,26.514114782463587,64,1.137945945945946,75.0
22287,decoration wobbly chicken,560,319.14,1.181111111111111,45,25,2.9988411686152177e-05,0.9854468575969169,C,14.35897435897436,21.455568752641476,120,39,93.66406360894712,194.1768841217676,Normal,Medium Moving,14.35897435897436,194.1768841217676,560,0.23622222222222222,487.0
90161D,ant copper pink boudicca bracelet,64,318.89,4.997941176470588,34,6,2.9964920105900443e-05,0.9854768225170227,C,2.064516129032258,1.6316757004373907,8,31,7.123063404046361,21.574676307272167,Normal,Slow Moving,2.064516129032258,21.574676307272167,64,0.9995882352941177,80.0
72586,set of 6 halloween ghost t-lights,691,317.83,0.6486746987951807,83,36,2.9865315805633095e-05,0.9855066878328284,C,10.796875,22.122444027771994,144,64,96.57530072921078,172.15342572921077,Normal,Medium Moving,10.796875,172.15342572921077,691,0.12973493975903613,730.0
84884a,ant white wire heart spiral,38,317.71999999999997,8.345384615384615,26,0,2.985497951032233e-05,0.9855365428123387,C,1.7272727272727273,1.3516063875403324,6,22,5.900423713598881,17.991332804507973,Normal,Slow Moving,1.7272727272727273,17.991332804507973,38,1.6690769230769231,48.0
84931A,pink scottie dog w flower pattern,133,317.44,2.511764705882353,51,20,2.9828668940440394e-05,0.9855663714812791,C,3.022727272727273,2.151134220711941,8,44,9.390754204795465,30.549845113886377,Normal,Medium Moving,3.022727272727273,30.549845113886377,133,0.5023529411764706,163.0
46118,funky monkey cushion cover,232,317.17,2.807608695652174,46,12,2.9803298033768525e-05,0.9855961747793129,C,5.948717948717949,8.165874813575405,36,39,35.648042090110636,77.28906773113627,Normal,Medium Moving,5.948717948717949,77.28906773113627,232,0.5615217391304349,203.0
22765,newspaper stand,27,316.95000000000005,19.874000000000002,5,3,2.9782625443147e-05,0.9856259574047561,C,5.4,9.838699100999074,23,5,42.9507392253032,80.7507392253032,Normal,Slow Moving,5.4,80.7507392253032,27,3.9748000000000006,26.0
85170B,set/6 black bird t-light candles,215,316.75,2.3964102564102565,39,13,2.9763832178945612e-05,0.985655721236935,C,5.972222222222222,12.742473657835632,72,36,55.62713703760064,97.43269259315619,Normal,Medium Moving,5.972222222222222,97.43269259315619,215,0.4792820512820513,212.0
35915C,peach knitted hen,315,316.46,1.0498333333333332,60,8,2.97365819458536e-05,0.9856854578188808,C,8.75,8.813544770895048,33,36,38.47543859399136,99.72543859399136,Normal,Medium Moving,8.75,99.72543859399136,315,0.20996666666666663,387.0
84876B,green heart compact mirror,218,315.81,2.417058823529412,33,17,2.9675503837199097e-05,0.985715133322718,C,7.266666666666667,11.428739736034897,48,30,49.89204518171002,100.75871184837669,Normal,Medium Moving,7.266666666666667,100.75871184837669,218,0.48341176470588243,212.0
21026,space owl,255,315.75,1.5561764705882353,68,20,2.966986585793868e-05,0.9857448031885759,C,4.903846153846154,5.16875839524506,21,52,22.56416134631295,56.89108442323603,Normal,Medium Moving,4.903846153846154,56.89108442323603,255,0.31123529411764705,286.0
90198A,vintage rose bead bracelet raspberr,75,315.73,4.195227272727273,44,8,2.9667986531518544e-05,0.9857744711751074,C,1.9230769230769231,1.7226756328550041,10,39,7.520322668372498,20.98186112991096,Normal,Slow Moving,1.9230769230769231,20.98186112991096,75,0.8390454545454546,95.0
47594B,scotties design washbag,170,314.54999999999995,1.9028571428571428,56,26,2.9557106272730357e-05,0.9858040282813801,C,4.0476190476190474,4.7675344190369,25,42,20.812622225525523,49.14595555885886,Normal,Medium Moving,4.0476190476190474,49.14595555885886,170,0.38057142857142856,211.0
84584,pink gingham cat with scarf,144,314.51,2.2963333333333336,30,18,2.9553347619890084e-05,0.985833581629,C,5.538461538461538,4.159141923337258,18,26,18.15669107434587,56.92592184357663,Normal,Medium Moving,5.538461538461538,56.92592184357663,144,0.4592666666666667,177.0
17084N,fairy dreams incense,1264,313.31,0.3538613861386139,101,25,2.944058803468177e-05,0.9858630222170347,C,15.414634146341463,20.001204420223306,100,82,87.31505114916655,195.2174901735568,Normal,Fast Moving,15.414634146341463,195.2174901735568,1264,0.07077227722772278,1336.0
23695,doily thank you card,741,313.24,0.5042105263157894,57,41,2.943401039221128e-05,0.9858924562274269,C,33.68181818181818,24.476201003922476,108,22,106.85060247841376,342.623329751141,Normal,Medium Moving,33.68181818181818,342.623329751141,741,0.1008421052631579,857.0
85202,hanging wood and felt heart,672,313.13,0.5484821428571428,106,34,2.9423674096900518e-05,0.9859218799015238,C,8.296296296296296,10.320422041327141,57,81,45.053695741858945,103.12776981593302,Normal,Medium Moving,8.296296296296296,103.12776981593302,672,0.10969642857142857,783.0
85014b,red retrospot umbrella,25,313.06,12.505217391304347,23,0,2.9417096454430034e-05,0.9859512969979782,C,1.25,0.7863975156570492,4,20,3.4330102258114983,12.183010225811499,Normal,Slow Moving,1.25,12.183010225811499,25,2.5010434782608697,32.0
21942,skulls design flannel,287,313.01,1.3337864077669903,103,14,2.9412398138379686e-05,0.9859807093961166,C,3.986111111111111,4.906141754684418,28,72,21.417711116546297,49.32048889432407,Normal,Medium Moving,3.986111111111111,49.32048889432407,287,0.26675728155339806,328.0
23130,miseltoe heart wreath,80,312.8,4.07,5,5,2.9392665210968235e-05,0.9860101020613276,C,20.0,18.76166303929372,48,4,81.90384606353966,221.90384606353967,Normal,Slow Moving,20.0,221.90384606353967,80,0.8140000000000001,99.0
21375,large camphor wood field mushroom,41,312.77,8.400357142857143,27,9,2.938984622133802e-05,0.9860394919075489,C,1.5769230769230769,0.8086075400626399,4,26,3.5299678577747806,14.568429396236318,Normal,Slow Moving,1.5769230769230769,14.568429396236318,41,1.6800714285714287,49.0
20780,black ear muff headphones,47,312.7,7.693793103448276,28,13,2.9383268578867537e-05,0.9860688751761277,C,1.9583333333333333,2.255026591314664,12,24,9.844295274752874,23.552628608086206,Normal,Slow Moving,1.9583333333333333,23.552628608086206,47,1.5387586206896553,55.0
84358,floor lamp shade wood base,33,312.7,10.543076923076923,13,6,2.9383268578867537e-05,0.9860982584447066,C,2.5384615384615383,1.4500221041639683,5,13,6.330056507221351,24.099287276452117,Normal,Slow Moving,2.5384615384615383,24.099287276452117,33,2.108615384615385,40.0
21841,baby mouse red gingham dress,73,310.25,4.25,21,19,2.9153051092400557e-05,0.986127411495799,C,3.8421052631578947,6.030138729698945,28,19,26.324508292503875,53.21924513460914,Normal,Slow Moving,3.8421052631578947,53.21924513460914,73,0.8500000000000001,93.0
21944,kittens design flannel,337,310.19,1.1922772277227722,100,24,2.914741311314014e-05,0.9861565589089121,C,4.680555555555555,5.591307108357464,25,72,24.408793385627515,57.172682274516404,Normal,Medium Moving,4.680555555555555,57.172682274516404,337,0.23845544554455445,376.0
47021G,set/6 bead coasters gauze bag gold,582,309.29999999999995,1.9044444444444442,27,12,2.9063783087443966e-05,0.9861856226919995,C,25.304347826086957,41.90404057606845,192,23,182.93165598351086,360.0620907661196,Normal,Medium Moving,25.304347826086957,360.0620907661196,582,0.38088888888888883,391.0
21442,green birdhouse decoration,437,307.94,1.0454237288135593,59,31,2.8935988890874545e-05,0.9862145586808904,C,8.568627450980392,10.703746824286876,60,51,46.72709611953974,106.70748827640247,Normal,Medium Moving,8.568627450980392,106.70748827640247,437,0.20908474576271185,457.0
21811,christmas hanging heart with bell,231,307.59999999999997,1.6842307692307692,26,16,2.8904040341732182e-05,0.9862434627212321,C,17.76923076923077,18.753461218993888,51,13,81.86804110180086,206.25265648641624,Normal,Medium Moving,17.76923076923077,206.25265648641624,231,0.33684615384615385,262.0
21719,lovely bonbon sticker sheet,345,307.44,1.0569491525423729,58,29,2.8889005730371077e-05,0.9862723517269625,C,7.040816326530612,8.044043302535188,50,49,35.11618788800564,84.40190217371992,Normal,Medium Moving,7.040816326530612,84.40190217371992,345,0.2113898305084746,404.0
23495,set of 3 pantry wooden spoons,225,306.66,1.7221951219512195,41,21,2.8815711999985674e-05,0.9863011674389625,C,8.333333333333334,8.792479303796643,36,27,38.383477515121605,96.71681084845494,Normal,Medium Moving,8.333333333333334,96.71681084845494,225,0.34443902439024393,256.0
22124,set of 2 tea towels ping microwave,149,306.16,2.4578947368421056,76,14,2.876872883948221e-05,0.986329936167802,C,2.365079365079365,3.3180911112613907,24,63,14.48509244795512,31.040648003510675,Normal,Medium Moving,2.365079365079365,31.040648003510675,149,0.4915789473684211,174.0
23131,miseltoe heart wreath white,78,304.5,4.050000000000001,4,4,2.8612744746610698e-05,0.9863585489125486,C,19.5,19.209372712298546,48,4,83.85831801318221,220.3583180131822,Normal,Slow Moving,19.5,220.3583180131822,78,0.8100000000000002,98.0
22040,botanical rose gift wrap,725,304.5,0.42,28,27,2.8612744746610698e-05,0.9863871616572952,C,26.85185185185185,6.672006408545297,50,27,29.126575009686114,217.08953797264908,Normal,Medium Moving,26.85185185185185,217.08953797264908,725,0.084,929.0
22043,christmas card screen print,1238,304.5,0.29765625,64,40,2.8612744746610698e-05,0.9864157744020419,C,22.509090909090908,24.84833456470937,144,55,108.4751476913798,266.03878405501615,Normal,Fast Moving,22.509090909090908,266.03878405501615,1238,0.05953125000000001,1442.0
22965,3 traditional cookie cutters  set,162,304.20000000000005,2.0375,4,4,2.8584554850308625e-05,0.9864443589568922,C,40.5,69.0,144,4,301.2187867647036,584.7187867647036,Normal,Medium Moving,40.5,584.7187867647036,162,0.40750000000000003,199.0
22641,set of 4 napkin charms instrument,139,303.73,2.5927027027027023,37,23,2.8540390679435364e-05,0.9864728993475717,C,3.9714285714285715,6.133254170722837,32,35,26.774657684415818,54.57465768441582,Normal,Medium Moving,3.9714285714285715,54.57465768441582,139,0.5185405405405404,164.0
23430,blue retro kitchen wall clock,36,301.88,8.621111111111112,18,16,2.8366552985572537e-05,0.9865012659005572,C,2.5714285714285716,1.8693596482500348,8,14,8.160670221344471,26.16067022134447,Normal,Slow Moving,2.5714285714285716,26.16067022134447,36,1.7242222222222225,46.0
23522,wall art dog and ball,102,301.56,3.883571428571429,28,17,2.833648376285032e-05,0.9865296023843201,C,4.25,4.214364669225646,18,24,18.39776540069827,48.14776540069827,Normal,Medium Moving,4.25,48.14776540069827,102,0.7767142857142858,115.0
35912B,white/pink chick decoration,252,301.26,1.685,20,15,2.830829386654824e-05,0.9865579106781867,C,13.263157894736842,21.591773395498876,72,19,94.25866356942865,187.10076883258654,Normal,Medium Moving,13.263157894736842,187.10076883258654,252,0.337,273.0
84661B,black square table clock,115,300.24,3.3796551724137927,29,10,2.821244821912117e-05,0.9865861231264058,C,4.6,8.760707733967617,33,25,38.24477905544756,70.44477905544755,Normal,Medium Moving,4.6,70.44477905544755,115,0.6759310344827586,130.0
22409,money box biscuits design,228,299.72,1.5082456140350877,57,36,2.8163585732197568e-05,0.986614286712138,C,4.222222222222222,4.66082293594721,14,54,20.346774349146703,49.902329904702256,Normal,Medium Moving,4.222222222222222,49.902329904702256,228,0.30164912280701756,275.0
21761,wood and glass medicine cabinet,10,299.5,29.95,10,10,2.814291314157604e-05,0.9866424296252796,C,1.0,0.0,1,10,0.0,7.0,Normal,Slow Moving,1.0,7.0,10,5.99,13.0
23440,paint your own eggs in crate,164,299.36,2.022,5,5,2.812975785663507e-05,0.9866705593831362,C,32.8,62.32736156777375,144,5,272.08945266217137,501.68945266217133,Normal,Medium Moving,32.8,501.68945266217133,164,0.4044,201.0
20897,vintage notebook paris days,107,298.27,3.1816666666666666,24,8,2.8027334566737512e-05,0.9866985867177029,C,4.6521739130434785,10.298317142542244,51,23,44.95719703470615,77.5224144260105,Normal,Medium Moving,4.6521739130434785,77.5224144260105,107,0.6363333333333334,130.0
90184B,amethyst chunky bead bracelet w str,33,297.94,9.054285714285713,21,11,2.7996325680805225e-05,0.9867265830433838,C,1.65,1.0894228312566052,5,20,4.7558641087664215,16.30586410876642,Normal,Slow Moving,1.65,16.30586410876642,33,1.8108571428571427,43.0
22135,mini ladle love heart pink,528,297.4,0.6704216867469879,166,20,2.794558386746148e-05,0.9867545286272512,C,4.672566371681416,4.600936391253311,24,113,20.085340257317338,52.79330485908726,Normal,Medium Moving,4.672566371681416,52.79330485908726,528,0.1340843373493976,628.0
84596J,mixed nuts light green bowl,568,296.45,0.8294117647058823,68,21,2.78563158625049e-05,0.9867823849431138,C,10.327272727272728,18.86507113930157,96,55,82.35527305522093,154.64618214613003,Normal,Medium Moving,10.327272727272728,154.64618214613003,568,0.16588235294117648,585.0
23126,dollcraft girl amelie kit,66,294.7,4.8500000000000005,8,8,2.7691874800742767e-05,0.9868100768179145,C,8.25,12.848012631198204,40,8,56.08786633488566,113.83786633488566,Normal,Slow Moving,8.25,113.83786633488566,66,0.9700000000000002,82.0
20655,queen of skies luggage tag,197,292.29,1.7224242424242426,99,20,2.7465415967116063e-05,0.9868375422338816,C,2.5584415584415585,2.6232438059811733,14,77,11.451743719212647,29.360834628303557,Normal,Medium Moving,2.5584415584415585,29.360834628303557,197,0.34448484848484856,239.0
35911A,multicolour rabbit egg warmer,319,292.07,0.973,70,23,2.7444743376494537e-05,0.9868649869772581,C,5.907407407407407,6.651056146855425,24,54,29.03511685883646,70.38696871068831,Normal,Medium Moving,5.907407407407407,70.38696871068831,319,0.1946,405.0
